split,model_name,feature_set,threshold,transaction_cost,strategy_n_days,strategy_cumulative_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe,strategy_max_drawdown,strategy_avg_daily_return,buy_hold_n_days,buy_hold_cumulative_return,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_avg_daily_return,exposure,trades,win_rate_when_in_market
val,Logit,all,0.4,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.45,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.45,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.45,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.5,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.5,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.5,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,Logit,all,0.55,0.0,499,0.718731312920224,0.31456598761683874,0.17070266074688864,1.6874694166543736,-0.11584743378879891,0.0011430774577456412,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6693386773547094,176,0.5688622754491018
val,Logit,all,0.55,0.0001,499,0.6887781566330484,0.30294608354210606,0.1707000824978026,1.6354259407155816,-0.11708332081996142,0.001107806916663477,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6693386773547094,176,0.5688622754491018
val,Logit,all,0.55,0.0005,499,0.5740677735806188,0.25747339459168406,0.1707235394488152,1.4269540004552972,-0.12201084510204596,0.0009667247523348196,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6693386773547094,176,0.5688622754491018
val,Logit,all,0.6,0.0,499,0.0,0.0,0.0,,0.0,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.0,0,
val,Logit,all,0.6,0.0001,499,0.0,0.0,0.0,,0.0,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.0,0,
val,Logit,all,0.6,0.0005,499,0.0,0.0,0.0,,0.0,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.0,0,
val,XGB,all,0.4,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.4,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.4,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.45,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.45,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.45,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.5,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.5,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.5,0.0005,499,0.47156703594970284,0.21543183350275696,0.26160160475405103,0.8777366833314302,-0.33924959024260537,0.0009111798607579382,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,all,0.55,0.0,499,0.25998912156372955,0.12379277963711854,0.2396276245476646,0.6078991789037015,-0.3273262012667365,0.0005780533182744832,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6513026052104208,169,0.56
val,XGB,all,0.55,0.0001,499,0.2388824891270407,0.11424614440606584,0.23962829991958465,0.5722811826170474,-0.32841245286130727,0.0005441855828035413,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6513026052104208,169,0.56
val,XGB,all,0.55,0.0005,499,0.15791332893598464,0.07685454379444989,0.23965460111144504,0.42976888002199204,-0.3327410368550784,0.0004087146409197737,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.6513026052104208,169,0.56
val,XGB,all,0.6,0.0,499,0.0,0.0,0.0,,0.0,0.0,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.0,0,
